
=== TestCase3 case3\fail2\basic-2 Fail execution 2 ===
{traceId=95b2ff5235b92a4e, spanId=95b2ff5235b92a4e, hostName=ts-preserve-other-service, srcName=null, src=null, host=ts-preserve-other-service, clock={"ts-preserve-other-service":1}, event=ts-preserve-other-service.PreserveOtherController.preserve, type=sr, parentId=, timestamp=1516793981592000, }
{traceId=95b2ff5235b92a4e, spanId=99a2b32fe852c7eb, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":10,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":4,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=cf160c945c389277, timestamp=1516793981777000, }
{traceId=95b2ff5235b92a4e, spanId=99a2b32fe852c7eb, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":10,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":5,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, event=ts-station-service.StationController.exist, type=sr, parentId=cf160c945c389277, timestamp=1516793981779000, }
{traceId=95b2ff5235b92a4e, spanId=99a2b32fe852c7eb, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":10,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":6,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.exist, type=ss, parentId=cf160c945c389277, timestamp=1516793981783000, }
{traceId=95b2ff5235b92a4e, spanId=99a2b32fe852c7eb, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":11,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":6,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=cf160c945c389277, timestamp=1516793981785000, }
{traceId=95b2ff5235b92a4e, spanId=55f701b9d7fab0c2, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":12,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":6,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=cf160c945c389277, timestamp=1516793981787000, }
{traceId=95b2ff5235b92a4e, spanId=55f701b9d7fab0c2, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":12,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":7,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, event=ts-station-service.StationController.exist, type=sr, parentId=cf160c945c389277, timestamp=1516793981789000, }
{traceId=95b2ff5235b92a4e, spanId=55f701b9d7fab0c2, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":12,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.exist, type=ss, parentId=cf160c945c389277, timestamp=1516793981792000, }
{traceId=95b2ff5235b92a4e, spanId=55f701b9d7fab0c2, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":13,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=cf160c945c389277, timestamp=1516793981794000, }
{traceId=95b2ff5235b92a4e, spanId=a48d6ddc413a6306, hostName=ts-basic-service, destName=ts-train-service, host=ts-basic-service, clock={"ts-basic-service":14,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-train-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=cf160c945c389277, timestamp=1516793981796000, }
{traceId=95b2ff5235b92a4e, spanId=a48d6ddc413a6306, hostName=ts-train-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-train-service, clock={"ts-basic-service":14,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-train-service":1,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=cf160c945c389277, timestamp=1516793981798500, }
{traceId=95b2ff5235b92a4e, spanId=a48d6ddc413a6306, hostName=ts-train-service, destName=ts-basic-service, host=ts-train-service, clock={"ts-basic-service":14,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=cf160c945c389277, timestamp=1516793981804500, }
{traceId=95b2ff5235b92a4e, spanId=a48d6ddc413a6306, hostName=ts-basic-service, srcName=ts-train-service, src=ts-train-service, host=ts-basic-service, clock={"ts-basic-service":15,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=cf160c945c389277, timestamp=1516793981807000, }
{traceId=95b2ff5235b92a4e, spanId=37b98573c50d6911, hostName=ts-basic-service, destName=ts-route-service, host=ts-basic-service, clock={"ts-basic-service":16,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-route-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=cf160c945c389277, timestamp=1516793981808000, }
{traceId=95b2ff5235b92a4e, spanId=37b98573c50d6911, hostName=ts-route-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-route-service, clock={"ts-basic-service":16,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":3,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, event=ts-route-service.RouteController.queryById, type=sr, parentId=cf160c945c389277, timestamp=1516793981809500, }
{traceId=95b2ff5235b92a4e, spanId=37b98573c50d6911, hostName=ts-route-service, destName=ts-basic-service, host=ts-route-service, clock={"ts-basic-service":16,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=cf160c945c389277, timestamp=1516793981814500, }
{traceId=95b2ff5235b92a4e, spanId=37b98573c50d6911, hostName=ts-basic-service, srcName=ts-route-service, src=ts-route-service, host=ts-basic-service, clock={"ts-basic-service":17,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=cf160c945c389277, timestamp=1516793981816000, }
{traceId=95b2ff5235b92a4e, spanId=4328cc4a778af97c, hostName=ts-basic-service, destName=ts-price-service, host=ts-basic-service, clock={"ts-basic-service":18,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-price-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=cf160c945c389277, timestamp=1516793981817000, }
{traceId=95b2ff5235b92a4e, spanId=4328cc4a778af97c, hostName=ts-price-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-price-service, clock={"ts-basic-service":18,"ts-travel2-service":8,"ts-price-service":1,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, event=ts-price-service.PriceController.query, type=sr, parentId=cf160c945c389277, timestamp=1516793981820000, }
{traceId=95b2ff5235b92a4e, spanId=4328cc4a778af97c, hostName=ts-price-service, destName=ts-basic-service, host=ts-price-service, clock={"ts-basic-service":18,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-price-service.PriceController.query, type=ss, parentId=cf160c945c389277, timestamp=1516793981825000, }
{traceId=95b2ff5235b92a4e, spanId=4328cc4a778af97c, hostName=ts-basic-service, srcName=ts-price-service, src=ts-price-service, host=ts-basic-service, clock={"ts-basic-service":19,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=cf160c945c389277, timestamp=1516793981828000, }
{traceId=95b2ff5235b92a4e, spanId=06f94a8a3cd7d9db, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":20,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=cf160c945c389277, timestamp=1516793981829000, }
{traceId=95b2ff5235b92a4e, spanId=06f94a8a3cd7d9db, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":20,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":9,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, event=ts-station-service.StationController.queryForId, type=sr, parentId=cf160c945c389277, timestamp=1516793981831000, }
{traceId=95b2ff5235b92a4e, spanId=06f94a8a3cd7d9db, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":20,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":10,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=cf160c945c389277, timestamp=1516793981836000, }
{traceId=95b2ff5235b92a4e, spanId=06f94a8a3cd7d9db, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":21,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":10,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=cf160c945c389277, timestamp=1516793981838000, }
{traceId=95b2ff5235b92a4e, spanId=09d6c21b1f93db9b, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":22,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":10,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=cf160c945c389277, timestamp=1516793981839000, }
{traceId=95b2ff5235b92a4e, spanId=09d6c21b1f93db9b, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":22,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":11,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, event=ts-station-service.StationController.queryForId, type=sr, parentId=cf160c945c389277, timestamp=1516793981840500, }
{traceId=95b2ff5235b92a4e, spanId=09d6c21b1f93db9b, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":22,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=cf160c945c389277, timestamp=1516793981844500, }
{traceId=95b2ff5235b92a4e, spanId=09d6c21b1f93db9b, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":23,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=cf160c945c389277, timestamp=1516793981846000, }
{traceId=95b2ff5235b92a4e, spanId=cf160c945c389277, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":24,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForTravel, type=ss, parentId=e96c135aba61bdbc, timestamp=1516793981847000, }
{traceId=95b2ff5235b92a4e, spanId=cf160c945c389277, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":24,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":11,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=cr, parentId=e96c135aba61bdbc, timestamp=1516793981849000, }
