
=== TestCase3 case3\success\basic2 Success execution 1 ===
{traceId=1c30b6084950e77d, spanId=1c30b6084950e77d, hostName=ts-preserve-other-service, srcName=null, src=null, host=ts-preserve-other-service, clock={"ts-preserve-other-service":1}, event=ts-preserve-other-service.PreserveOtherController.preserve, type=sr, parentId=, timestamp=1517222933855000, }
{traceId=1c30b6084950e77d, spanId=017451847632404b, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":10,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":5,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, event=ts-station-service.StationController.exist, type=sr, parentId=dcc9f7bdf78324f1, timestamp=1517222933981500, }
{traceId=1c30b6084950e77d, spanId=017451847632404b, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":10,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":6,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.exist, type=ss, parentId=dcc9f7bdf78324f1, timestamp=1517222933984500, }
{traceId=1c30b6084950e77d, spanId=017451847632404b, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":11,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":6,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=dcc9f7bdf78324f1, timestamp=1517222933986500, }
{traceId=1c30b6084950e77d, spanId=fdeab17f4a2f360f, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":12,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":6,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=dcc9f7bdf78324f1, timestamp=1517222933987500, }
{traceId=1c30b6084950e77d, spanId=fdeab17f4a2f360f, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":12,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":7,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, event=ts-station-service.StationController.exist, type=sr, parentId=dcc9f7bdf78324f1, timestamp=1517222933989000, }
{traceId=1c30b6084950e77d, spanId=fdeab17f4a2f360f, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":12,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.exist, type=ss, parentId=dcc9f7bdf78324f1, timestamp=1517222933991000, }
{traceId=1c30b6084950e77d, spanId=fdeab17f4a2f360f, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":13,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=dcc9f7bdf78324f1, timestamp=1517222933992500, }
{traceId=1c30b6084950e77d, spanId=9245b1aca0c4f0fc, hostName=ts-basic-service, destName=ts-train-service, host=ts-basic-service, clock={"ts-basic-service":14,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-train-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=dcc9f7bdf78324f1, timestamp=1517222933994500, }
{traceId=1c30b6084950e77d, spanId=9245b1aca0c4f0fc, hostName=ts-train-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-train-service, clock={"ts-basic-service":14,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-train-service":1,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=dcc9f7bdf78324f1, timestamp=1517222933996000, }
{traceId=1c30b6084950e77d, spanId=9245b1aca0c4f0fc, hostName=ts-train-service, destName=ts-basic-service, host=ts-train-service, clock={"ts-basic-service":14,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=dcc9f7bdf78324f1, timestamp=1517222934002000, }
{traceId=1c30b6084950e77d, spanId=9245b1aca0c4f0fc, hostName=ts-basic-service, srcName=ts-train-service, src=ts-train-service, host=ts-basic-service, clock={"ts-basic-service":15,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=dcc9f7bdf78324f1, timestamp=1517222934003500, }
{traceId=1c30b6084950e77d, spanId=39818579201cd60b, hostName=ts-basic-service, destName=ts-route-service, host=ts-basic-service, clock={"ts-basic-service":16,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-route-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=dcc9f7bdf78324f1, timestamp=1517222934004500, }
{traceId=1c30b6084950e77d, spanId=39818579201cd60b, hostName=ts-route-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-route-service, clock={"ts-basic-service":16,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":3,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, event=ts-route-service.RouteController.queryById, type=sr, parentId=dcc9f7bdf78324f1, timestamp=1517222934005500, }
{traceId=1c30b6084950e77d, spanId=39818579201cd60b, hostName=ts-route-service, destName=ts-basic-service, host=ts-route-service, clock={"ts-basic-service":16,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=dcc9f7bdf78324f1, timestamp=1517222934009500, }
{traceId=1c30b6084950e77d, spanId=39818579201cd60b, hostName=ts-basic-service, srcName=ts-route-service, src=ts-route-service, host=ts-basic-service, clock={"ts-basic-service":17,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=dcc9f7bdf78324f1, timestamp=1517222934010500, }
{traceId=1c30b6084950e77d, spanId=aa719807f03798dd, hostName=ts-basic-service, destName=ts-price-service, host=ts-basic-service, clock={"ts-basic-service":18,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-price-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=dcc9f7bdf78324f1, timestamp=1517222934012500, }
{traceId=1c30b6084950e77d, spanId=aa719807f03798dd, hostName=ts-price-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-price-service, clock={"ts-basic-service":18,"ts-travel2-service":8,"ts-price-service":1,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, event=ts-price-service.PriceController.query, type=sr, parentId=dcc9f7bdf78324f1, timestamp=1517222934013500, }
{traceId=1c30b6084950e77d, spanId=aa719807f03798dd, hostName=ts-price-service, destName=ts-basic-service, host=ts-price-service, clock={"ts-basic-service":18,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-price-service.PriceController.query, type=ss, parentId=dcc9f7bdf78324f1, timestamp=1517222934018500, }
{traceId=1c30b6084950e77d, spanId=aa719807f03798dd, hostName=ts-basic-service, srcName=ts-price-service, src=ts-price-service, host=ts-basic-service, clock={"ts-basic-service":19,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=dcc9f7bdf78324f1, timestamp=1517222934019500, }
{traceId=1c30b6084950e77d, spanId=f0500583f0251297, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":20,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=dcc9f7bdf78324f1, timestamp=1517222934021500, }
{traceId=1c30b6084950e77d, spanId=f0500583f0251297, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":20,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":9,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, event=ts-station-service.StationController.queryForId, type=sr, parentId=dcc9f7bdf78324f1, timestamp=1517222934023000, }
{traceId=1c30b6084950e77d, spanId=f0500583f0251297, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":20,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":10,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=dcc9f7bdf78324f1, timestamp=1517222934026000, }
{traceId=1c30b6084950e77d, spanId=f0500583f0251297, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":21,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":10,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=dcc9f7bdf78324f1, timestamp=1517222934027500, }
{traceId=1c30b6084950e77d, spanId=fe3f355ba5cc3f1b, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":22,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":10,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=dcc9f7bdf78324f1, timestamp=1517222934028500, }
{traceId=1c30b6084950e77d, spanId=fe3f355ba5cc3f1b, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":22,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":11,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, event=ts-station-service.StationController.queryForId, type=sr, parentId=dcc9f7bdf78324f1, timestamp=1517222934030000, }
{traceId=1c30b6084950e77d, spanId=fe3f355ba5cc3f1b, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":22,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=dcc9f7bdf78324f1, timestamp=1517222934033000, }
{traceId=1c30b6084950e77d, spanId=fe3f355ba5cc3f1b, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":23,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=dcc9f7bdf78324f1, timestamp=1517222934034500, }
{traceId=1c30b6084950e77d, spanId=dcc9f7bdf78324f1, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":24,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForTravel, type=ss, parentId=abff40f739c76f44, timestamp=1517222934035500, }
{traceId=1c30b6084950e77d, spanId=dcc9f7bdf78324f1, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":24,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":11,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=cr, parentId=abff40f739c76f44, timestamp=1517222934037500, }
