
=== TestCase6 case6\fail1\basic-2 Fail execution 1 ===
{traceId=c3f990806c761618, spanId=c3f990806c761618, hostName=ts-preserve-other-service, srcName=null, src=null, host=ts-preserve-other-service, clock={"ts-preserve-other-service":1}, event=ts-preserve-other-service.PreserveOtherController.preserve, type=sr, parentId=, timestamp=1517212820217000, }
{traceId=c3f990806c761618, spanId=40da70ce415a8fec, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":10,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":5,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, event=ts-station-service.StationController.exist, type=sr, parentId=085c2ef589a87ec0, timestamp=1517212820491500, }
{traceId=c3f990806c761618, spanId=40da70ce415a8fec, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":10,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":6,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.exist, type=ss, parentId=085c2ef589a87ec0, timestamp=1517212820495500, }
{traceId=c3f990806c761618, spanId=40da70ce415a8fec, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":11,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":6,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=085c2ef589a87ec0, timestamp=1517212820497000, }
{traceId=c3f990806c761618, spanId=6879933431df51d0, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":12,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":6,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=085c2ef589a87ec0, timestamp=1517212820499000, }
{traceId=c3f990806c761618, spanId=6879933431df51d0, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":12,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":7,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, event=ts-station-service.StationController.exist, type=sr, parentId=085c2ef589a87ec0, timestamp=1517212820500500, }
{traceId=c3f990806c761618, spanId=6879933431df51d0, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":12,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.exist, type=ss, parentId=085c2ef589a87ec0, timestamp=1517212820503500, }
{traceId=c3f990806c761618, spanId=6879933431df51d0, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":13,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=085c2ef589a87ec0, timestamp=1517212820505000, }
{traceId=c3f990806c761618, spanId=9e5ae6588e21d5be, hostName=ts-basic-service, destName=ts-train-service, host=ts-basic-service, clock={"ts-basic-service":14,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-train-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=085c2ef589a87ec0, timestamp=1517212820506000, }
{traceId=c3f990806c761618, spanId=9e5ae6588e21d5be, hostName=ts-train-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-train-service, clock={"ts-basic-service":14,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-train-service":1,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=085c2ef589a87ec0, timestamp=1517212820509500, }
{traceId=c3f990806c761618, spanId=9e5ae6588e21d5be, hostName=ts-train-service, destName=ts-basic-service, host=ts-train-service, clock={"ts-basic-service":14,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=085c2ef589a87ec0, timestamp=1517212820516500, }
{traceId=c3f990806c761618, spanId=9e5ae6588e21d5be, hostName=ts-basic-service, srcName=ts-train-service, src=ts-train-service, host=ts-basic-service, clock={"ts-basic-service":15,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=085c2ef589a87ec0, timestamp=1517212820520000, }
{traceId=c3f990806c761618, spanId=818b88cd0de605d0, hostName=ts-basic-service, destName=ts-route-service, host=ts-basic-service, clock={"ts-basic-service":16,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-route-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=085c2ef589a87ec0, timestamp=1517212820522000, }
{traceId=c3f990806c761618, spanId=818b88cd0de605d0, hostName=ts-route-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-route-service, clock={"ts-basic-service":16,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":3,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, event=ts-route-service.RouteController.queryById, type=sr, parentId=085c2ef589a87ec0, timestamp=1517212820525500, }
{traceId=c3f990806c761618, spanId=818b88cd0de605d0, hostName=ts-route-service, destName=ts-basic-service, host=ts-route-service, clock={"ts-basic-service":16,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=085c2ef589a87ec0, timestamp=1517212820530500, }
{traceId=c3f990806c761618, spanId=818b88cd0de605d0, hostName=ts-basic-service, srcName=ts-route-service, src=ts-route-service, host=ts-basic-service, clock={"ts-basic-service":17,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=085c2ef589a87ec0, timestamp=1517212820534000, }
{traceId=c3f990806c761618, spanId=ee663b13a0d1db1c, hostName=ts-basic-service, destName=ts-price-service, host=ts-basic-service, clock={"ts-basic-service":18,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-price-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=085c2ef589a87ec0, timestamp=1517212820535000, }
{traceId=c3f990806c761618, spanId=ee663b13a0d1db1c, hostName=ts-price-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-price-service, clock={"ts-basic-service":18,"ts-travel2-service":8,"ts-price-service":1,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, event=ts-price-service.PriceController.query, type=sr, parentId=085c2ef589a87ec0, timestamp=1517212820540000, }
{traceId=c3f990806c761618, spanId=ee663b13a0d1db1c, hostName=ts-price-service, destName=ts-basic-service, host=ts-price-service, clock={"ts-basic-service":18,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-price-service.PriceController.query, type=ss, parentId=085c2ef589a87ec0, timestamp=1517212820548000, }
{traceId=c3f990806c761618, spanId=ee663b13a0d1db1c, hostName=ts-basic-service, srcName=ts-price-service, src=ts-price-service, host=ts-basic-service, clock={"ts-basic-service":19,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=085c2ef589a87ec0, timestamp=1517212820553000, }
{traceId=c3f990806c761618, spanId=6c705aa229a2d944, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":20,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=085c2ef589a87ec0, timestamp=1517212820554000, }
{traceId=c3f990806c761618, spanId=6c705aa229a2d944, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":20,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":9,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, event=ts-station-service.StationController.queryForId, type=sr, parentId=085c2ef589a87ec0, timestamp=1517212820555500, }
{traceId=c3f990806c761618, spanId=6c705aa229a2d944, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":20,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":10,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=085c2ef589a87ec0, timestamp=1517212820559500, }
{traceId=c3f990806c761618, spanId=6c705aa229a2d944, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":21,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":10,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=085c2ef589a87ec0, timestamp=1517212820561000, }
{traceId=c3f990806c761618, spanId=0a966e0adecd2ef5, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":22,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":10,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=085c2ef589a87ec0, timestamp=1517212820562000, }
{traceId=c3f990806c761618, spanId=0a966e0adecd2ef5, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":22,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":11,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, event=ts-station-service.StationController.queryForId, type=sr, parentId=085c2ef589a87ec0, timestamp=1517212820563500, }
{traceId=c3f990806c761618, spanId=0a966e0adecd2ef5, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":22,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=085c2ef589a87ec0, timestamp=1517212820566500, }
{traceId=c3f990806c761618, spanId=0a966e0adecd2ef5, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":23,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=085c2ef589a87ec0, timestamp=1517212820568000, }
{traceId=c3f990806c761618, spanId=085c2ef589a87ec0, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":24,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForTravel, type=ss, parentId=f861727d4eacce45, timestamp=1517212820570000, }
{traceId=c3f990806c761618, spanId=085c2ef589a87ec0, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":24,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":11,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=cr, parentId=f861727d4eacce45, timestamp=1517212820572000, }
