
=== TestCase2 case2\success\basic2 Success execution 1 ===
{traceId=1fab4d5ad6041573, spanId=1fab4d5ad6041573, hostName=ts-preserve-other-service, srcName=null, src=null, host=ts-preserve-other-service, clock={"ts-preserve-other-service":1}, event=ts-preserve-other-service.PreserveOtherController.preserve, type=sr, parentId=, timestamp=1516851729903000, }
{traceId=1fab4d5ad6041573, spanId=ee7652b0a78799fd, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":10,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":4,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=7b203f4fe4983668, timestamp=1516851730040500, }
{traceId=1fab4d5ad6041573, spanId=ee7652b0a78799fd, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":10,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":5,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, event=ts-station-service.StationController.exist, type=sr, parentId=7b203f4fe4983668, timestamp=1516851730042500, }
{traceId=1fab4d5ad6041573, spanId=ee7652b0a78799fd, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":10,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":6,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.exist, type=ss, parentId=7b203f4fe4983668, timestamp=1516851730045500, }
{traceId=1fab4d5ad6041573, spanId=ee7652b0a78799fd, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":11,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":6,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=7b203f4fe4983668, timestamp=1516851730047500, }
{traceId=1fab4d5ad6041573, spanId=f2d9f7cde10576b4, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":12,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":6,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=7b203f4fe4983668, timestamp=1516851730048500, }
{traceId=1fab4d5ad6041573, spanId=f2d9f7cde10576b4, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":12,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":7,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, event=ts-station-service.StationController.exist, type=sr, parentId=7b203f4fe4983668, timestamp=1516851730050000, }
{traceId=1fab4d5ad6041573, spanId=f2d9f7cde10576b4, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":12,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.exist, type=ss, parentId=7b203f4fe4983668, timestamp=1516851730052000, }
{traceId=1fab4d5ad6041573, spanId=f2d9f7cde10576b4, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":13,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=7b203f4fe4983668, timestamp=1516851730053500, }
{traceId=1fab4d5ad6041573, spanId=c93f8dbc53266b2a, hostName=ts-basic-service, destName=ts-train-service, host=ts-basic-service, clock={"ts-basic-service":14,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-train-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=7b203f4fe4983668, timestamp=1516851730054500, }
{traceId=1fab4d5ad6041573, spanId=c93f8dbc53266b2a, hostName=ts-train-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-train-service, clock={"ts-basic-service":14,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-train-service":1,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=7b203f4fe4983668, timestamp=1516851730056000, }
{traceId=1fab4d5ad6041573, spanId=c93f8dbc53266b2a, hostName=ts-train-service, destName=ts-basic-service, host=ts-train-service, clock={"ts-basic-service":14,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=7b203f4fe4983668, timestamp=1516851730061000, }
{traceId=1fab4d5ad6041573, spanId=c93f8dbc53266b2a, hostName=ts-basic-service, srcName=ts-train-service, src=ts-train-service, host=ts-basic-service, clock={"ts-basic-service":15,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=7b203f4fe4983668, timestamp=1516851730062500, }
{traceId=1fab4d5ad6041573, spanId=d347aad4e9f37659, hostName=ts-basic-service, destName=ts-route-service, host=ts-basic-service, clock={"ts-basic-service":16,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":2,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-route-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=7b203f4fe4983668, timestamp=1516851730063500, }
{traceId=1fab4d5ad6041573, spanId=d347aad4e9f37659, hostName=ts-route-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-route-service, clock={"ts-basic-service":16,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":3,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, event=ts-route-service.RouteController.queryById, type=sr, parentId=7b203f4fe4983668, timestamp=1516851730064500, }
{traceId=1fab4d5ad6041573, spanId=d347aad4e9f37659, hostName=ts-route-service, destName=ts-basic-service, host=ts-route-service, clock={"ts-basic-service":16,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=7b203f4fe4983668, timestamp=1516851730068500, }
{traceId=1fab4d5ad6041573, spanId=d347aad4e9f37659, hostName=ts-basic-service, srcName=ts-route-service, src=ts-route-service, host=ts-basic-service, clock={"ts-basic-service":17,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=7b203f4fe4983668, timestamp=1516851730069500, }
{traceId=1fab4d5ad6041573, spanId=e8786ec3fa411519, hostName=ts-basic-service, destName=ts-price-service, host=ts-basic-service, clock={"ts-basic-service":18,"ts-travel2-service":8,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-order-service":2,"ts-sso-service":4,"ts-security-service":6,"ts-order-other-service":2}, dest=ts-price-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=7b203f4fe4983668, timestamp=1516851730070500, }
{traceId=1fab4d5ad6041573, spanId=e8786ec3fa411519, hostName=ts-price-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-price-service, clock={"ts-basic-service":18,"ts-travel2-service":8,"ts-price-service":1,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, event=ts-price-service.PriceController.query, type=sr, parentId=7b203f4fe4983668, timestamp=1516851730072000, }
{traceId=1fab4d5ad6041573, spanId=e8786ec3fa411519, hostName=ts-price-service, destName=ts-basic-service, host=ts-price-service, clock={"ts-basic-service":18,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-price-service.PriceController.query, type=ss, parentId=7b203f4fe4983668, timestamp=1516851730078000, }
{traceId=1fab4d5ad6041573, spanId=e8786ec3fa411519, hostName=ts-basic-service, srcName=ts-price-service, src=ts-price-service, host=ts-basic-service, clock={"ts-basic-service":19,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=7b203f4fe4983668, timestamp=1516851730079500, }
{traceId=1fab4d5ad6041573, spanId=cddbf0611fe8a741, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":20,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":8,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=7b203f4fe4983668, timestamp=1516851730080500, }
{traceId=1fab4d5ad6041573, spanId=cddbf0611fe8a741, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":20,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":9,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, event=ts-station-service.StationController.queryForId, type=sr, parentId=7b203f4fe4983668, timestamp=1516851730082000, }
{traceId=1fab4d5ad6041573, spanId=cddbf0611fe8a741, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":20,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":10,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=7b203f4fe4983668, timestamp=1516851730085000, }
{traceId=1fab4d5ad6041573, spanId=cddbf0611fe8a741, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":21,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":10,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=7b203f4fe4983668, timestamp=1516851730086500, }
{traceId=1fab4d5ad6041573, spanId=7de1f5db06b20bd7, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":22,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":10,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=7b203f4fe4983668, timestamp=1516851730087500, }
{traceId=1fab4d5ad6041573, spanId=7de1f5db06b20bd7, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":22,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":11,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, event=ts-station-service.StationController.queryForId, type=sr, parentId=7b203f4fe4983668, timestamp=1516851730089000, }
{traceId=1fab4d5ad6041573, spanId=7de1f5db06b20bd7, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":22,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=7b203f4fe4983668, timestamp=1516851730092000, }
{traceId=1fab4d5ad6041573, spanId=7de1f5db06b20bd7, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":23,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=7b203f4fe4983668, timestamp=1516851730093500, }
{traceId=1fab4d5ad6041573, spanId=7b203f4fe4983668, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":24,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":10,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForTravel, type=ss, parentId=6f372ceb14a9c58d, timestamp=1516851730094500, }
{traceId=1fab4d5ad6041573, spanId=7b203f4fe4983668, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":24,"ts-travel2-service":8,"ts-price-service":2,"ts-train-service":2,"ts-contacts-service":4,"ts-station-service":12,"ts-route-service":4,"ts-security-service":6,"ts-ticketinfo-service":11,"ts-preserve-other-service":8,"ts-order-service":2,"ts-sso-service":4,"ts-order-other-service":2}, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=cr, parentId=6f372ceb14a9c58d, timestamp=1516851730096500, }
